"","company.source.no","filename","st.addr","city.addr","zip.addr","facility.name","cas_code","cas_name","unit_a","unit_b","unit_c","total_data_a","total_data_b","total_data_c"
"6173","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7440-50-8"," copper and compounds"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.9e-05,2.43508636,3.7001664
"6174","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7440-62-2"," vanadium (fume or dust)"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",9.8e-07,0.0487017272,0.074003328
"6175","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7440-66-6"," zinc"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00042,20.8721688,31.715712
"6176","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 75-01-4"," vinyl chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.8e-05,0.89452152,1.3592448
"6177","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 75-07-0"," acetaldehyde"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.10583,664.8933632,1226.676288
"6178","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 75-09-2"," methylene chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00029,14.4117356,21.898944
"6179","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 75-69-4"," trichlorofluoromethane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.1e-05,2.03752124,3.0960576
"6180","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7647-01-0"," hydrochloric acid"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.019,944.21716,1434.7584
"6181","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7723-14-0"," phosphorus"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.7e-05,1.34178228,2.0388672
"6182","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7782-49-2"," selenium"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.8e-06,0.139147792,0.21143808
"6183","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 7782-50-5"," chlorine"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00079,39.2595556,59.655744
"6184","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 78-87-5"," 1,2-dichloropropane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.3e-05,1.63995612,2.4919488
"6185","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 78-93-3"," methyl ethyl ketone"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",5.4e-06,0.268356456,0.40777344
"6186","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 79-01-6"," trichloroethylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3e-05,1.4908692,2.265408
"6187","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 83-32-9"," acenaphthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",9.1e-07,0.0452230324,0.068717376
"6188","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 85-01-8"," phenanthrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7e-06,0.34786948,0.5285952
"6189","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 86-73-7"," fluorene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.4e-06,0.168965176,0.25674624
"6190","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 86-74-8"," carbazole"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.8e-06,0.089452152,0.13592448
"6191","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 87-86-5"," pentachlorophenol"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",5.1e-08,0.00253447764,0.0038511936
"6192","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 91-20-3"," naphthalene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",9.7e-05,4.82047708,7.3248192
"6193","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 91-57-6"," 2-methyl naphthalene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.6e-07,0.0079513024,0.012082176
"6194","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 95-47-6"," o-xylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.5e-05,1.242391,1.88784
"6195","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 95-57-8"," 2-chlorophenol"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.4e-08,0.00119269536,0.0018123264
"6196","30-0056","30-0056_Bl","44112 Rieth Road","Pendleton","97801","Blue Mountain Lumber"," 98-86-2"," acetophenone"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.2e-09,0.000159026048,0.00024164352
"6197","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 10294-40-3"," barium chromate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6198","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 10588-01-9"," sodium dichromate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6199","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 110-54-3"," hexane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",5.4,0.579294,0.58608
"6200","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 12035-72-2"," nickel subsulfide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6201","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 12054-48-7"," nickel hydroxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6202","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1271-28-9"," nickelocene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6203","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1304-56-9"," beryllium oxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.6e-05,3.86196e-06,3.9072e-06
"6204","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1309-64-4"," antimony trioxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.01569,0.0016831709,0.001702888
"6205","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1313-27-5"," molybdenum trioxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0033,0.000354013,0.00035816
"6206","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1313-99-1"," nickel oxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6207","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1314-13-2"," zinc oxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0054,0.000579294,0.00058608
"6208","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1314-62-1"," vanadium pentoxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0069,0.000740209,0.00074888
"6209","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 1333-82-0"," chromium trioxide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6210","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 13463-39-3"," nickel carbonyl"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6211","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 13510-49-1"," beryllium sulfate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.6e-05,3.86196e-06,3.9072e-06
"6212","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 13765-19-0"," calcium chromate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6213","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 18540-29-9"," chromium vi"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6214","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 3333-67-3"," nickel carbonate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6215","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 373-02-4"," nickel acetate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6216","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 50-00-0"," formaldehyde"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.225,0.02413725,0.02442
"6217","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 593-74-8"," methyl mercury"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00078,8.36758e-05,8.4656e-05
"6218","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 627-44-1"," diethyl mercury"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00078,8.36758e-05,8.4656e-05
"6219","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 71-43-2"," benzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0132,0.001416052,0.00143264
"6220","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7439-96-5"," manganese"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0011400127747,0.0020502658987,0.0029980355
"6221","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7439-97-6"," mercury"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00078,8.36758e-05,8.4656e-05
"6222","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-02-0"," nickel"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0063,0.000675843,0.00068376
"6223","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-36-0"," antimony"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.01569,0.0016831709,0.001702888
"6224","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-39-3"," barium"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0132,0.001416052,0.00143264
"6225","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-41-7"," beryllium"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.6e-05,3.86196e-06,3.9072e-06
"6226","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-43-9"," cadmium"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0033,0.000354013,0.00035816
"6227","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-48-4"," cobalt"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.000252,2.703372e-05,2.73504e-05
"6228","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-50-8"," copper and compounds"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00255,0.0002735555,0.00027676
"6229","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-62-2"," vanadium (fume or dust)"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0069,0.000740209,0.00074888
"6230","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7440-66-6"," zinc"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0054,0.000579294,0.00058608
"6231","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7446-34-6"," selenium sulfide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.2e-05,7.72392e-06,7.8144e-06
"6232","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7487-94-7"," mercuric chloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00078,8.36758e-05,8.4656e-05
"6233","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7723-14-0"," phosphorus"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.0711e-06,0.6144144831,0.9159975
"6234","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7758-97-6"," lead chromate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6235","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7782-49-2"," selenium"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.20231962e-05,0.0035085176202,0.0052269594
"6236","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7783-07-5"," hydrogen selenide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.2e-05,7.72392e-06,7.8144e-06
"6237","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 7789-06-2"," strontium chromate"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0042,0.000450562,0.00045584
"6238","30-0075","300075ConA","78153 Westland Road","Hermiston","97838","Lamb WestonInc. - Hermiston Plant"," 91-57-6"," 2-methyl naphthalene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.2e-05,7.72392e-06,7.8144e-06
"6239","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 100-41-4"," ethyl benzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.816e-07,4.8343632e-05,2.1119016e-05
"6240","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 100-42-5"," styrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.38e-05,1.428e-06,7.14e-07
"6241","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 106-93-4"," ethylene dibromide"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.26e-05,2.556e-06,1.278e-06
"6242","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 106-99-0"," 1,3-butadiene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.00132772,0.00040636,0.00018254
"6243","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 107-02-8"," acrolein"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0052856,0.0051796,0.0022826
"6244","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 108-88-3"," toluene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.0012320068,0.022106996788,0.009661512368
"6245","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 108-90-7"," chlorobenzene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.58e-05,1.548e-06,7.74e-07
"6246","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 110-54-3"," hexane"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.6e-06,1.9476e-05,1.7136e-05
"6247","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 120-12-7"," anthracene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",7.3248e-09,9.27372368e-07,4.05136048e-07
"6248","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 129-00-0"," pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.551e-08,3.2305641e-06,1.4113026e-06
"6249","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 1330-20-7"," xylenes (mixed) including:"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.000256,0.04864,0.021248
"6250","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 18540-29-9"," chromium vi"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",4.96e-07,2.976e-08,1.488e-08
"6251","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 191-24-2"," benzo[g,h,i]perylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.35624e-08,1.717884184e-06,7.50467024e-07
"6252","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 193-39-5"," indeno[1,2,3-cd]pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.28436e-08,1.626676276e-06,7.10625536e-07
"6253","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 205-99-2"," benzo[b]fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",8.8836e-09,1.124997076e-06,4.91465936e-07
"6254","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 206-44-0"," fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.9046e-08,3.67901326e-06,1.60719896e-06
"6255","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 207-08-9"," benzo[k]fluoranthene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",8.8836e-09,1.124997076e-06,4.91465936e-07
"6256","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 208-96-8"," acenaphthylene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.5216e-09,1.92329836e-07,8.4028316e-08
"6257","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 218-01-9"," chrysene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.42836e-08,1.809105076e-06,7.90319936e-07
"6258","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 25321-22-6"," dichlorobenzenes (mixed isomers) including:"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.4e-09,1.2984e-08,1.1424e-08
"6259","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 50-00-0"," formaldehyde"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",0.04384015,0.5420608115,0.236950714
"6260","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 50-32-8"," benzo[a]pyrene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.4e-12,1.2984e-11,1.1424e-11
"6261","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 53-70-3"," dibenz[a,h]anthracene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",1.00224e-08,1.269413384e-06,5.54551624e-07
"6262","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 542-75-6"," 1,3-dichloropropene"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",2.54e-05,1.524e-06,7.62e-07
"6263","30-0112","300112-1No","West Side of I-84","Meacham Compressor Station","97470","Meacham Compressor Station"," 56-23-5"," carbon tetrachloride"," ef (lb/unit)"," 2016 emissions (lbs/yr)"," pmy emissions (lbs/yr)",3.54e-05,2.124e-06,1.062e-06
