"","Source.Number","Source.Name","Site.Address","City,.State.Zip","Operating.Status","SIC.Codes","NAICS.Codes","X8","Permit.Number","DEQ.Permit.and.Review","addr","in_deq_permits","FacilityID","FacilityName","BusinessType","NAICS1","NAICSDesc1","NAICS2","NAICSDesc2","ChemicalID","ChemName","HazardousIngredient","AvgAmt","MaxAmt","UnitDesc","StorageType1","HazClass1Desc","HazClass2Desc","in_chem_storage_data","addr_id","key"
"5285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1220 SW WALNUT ST, HILLSBORO, OR 97123",NA,87604,"HILLSBORO SCHOOL DISTRICT 1J","EDUCATION",611110,"ELEMENTARY & SECONDARY SCHOOLS",0,"",29423,"TIRES","RUBBER","10,000-49,999","10,000-49,999","POUNDS","OTHER","Flammable Solids","Combustible Material",1,134,"onsite_storage_87604"
"5286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",10933,"ENZYME PLUS","VIABLE BACTERIAL CULTURES","500-999","500-999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Acute Health Hazard","",1,10,"onsite_storage_68802"
"5287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",13580,"GLEME GLASS CLEANER","BUTOXY ETHANOL","200-499","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",14252,"HARD ROCK SEALER","MODIFIED ACRYLIC POLYMERS","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",14470,"HEPASTAT 256","QUATERNARY AMMONIUM SALTS","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","Chronic Health Hazard",1,10,"onsite_storage_68802"
"5290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",20768,"OPTIMUM","MODIFIED ACRYLIC POLYMERS","200-499","500-999","GALLONS","PLASTIC OR NON-METALLIC DRUM","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",21946,"PH NEUTRAL","ALKYL POLYGLYCOSIDE SURFACTANT","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",22243,"PINK LOTION SOAP","SODIUM PARETH CARBOXYLATE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",24102,"RADIANCE LAUNDRY SOAP","SILICIC ACID DISODIUM SALT","1,000-4,999","5,000-9,999","POUNDS","OTHER","Acute Health Hazard","",1,10,"onsite_storage_68802"
"5294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",29998,"TRIPLE POWER","ALKYL POLYGLYCOSIDE SURFACTANT","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","",1,10,"onsite_storage_68802"
"5295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",31323,"VIRUSTAT DC","QUATERNARY AMMONIUM SALTS","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","Chronic Health Hazard",1,10,"onsite_storage_68802"
"5296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",4477,"BLEACH 5.25 HOUSEHOLD","SODIUM HYPOCHLORITE","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Oxidizers","Corrosive Material",1,10,"onsite_storage_68802"
"5297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",46658,"WASHROOM CLEANER 70","ALCOHOL ETHOXYLATE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47297,"DRI BLEACH","SODIUM DICHLOROCYANURATE, DIHYDRATE","500-999","500-999","POUNDS","PLASTIC BOTTLE, JUG, BUCKET","Acute Health Hazard","",1,10,"onsite_storage_68802"
"5299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47298,"QUICK MIX DISINFECTANT SANITIZER 66","ALKYL DIMETHYL BENZYL AMMONIUM CHLORIDE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Combustible Material","Corrosive Material",1,10,"onsite_storage_68802"
"5300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47299,"QUICK MIX CARPET CLEANER 62","ALCOHOL ETHOXYLATE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47302,"LEMON DC PLUS","DIDECYL DIMETHYL AMMONIUM CHLORIDE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Acute Health Hazard","Combustible Material",1,10,"onsite_storage_68802"
"5302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47329,"NON-ACID BATHROOM CLEANER","NONIONIC SURFACTANT","500-999","500-999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Acute Health Hazard","Combustible Material",1,10,"onsite_storage_68802"
"5303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47342,"GOJO PURELL","ETHYL ALCOHOL","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Flammable and Combustible Liquid","",1,10,"onsite_storage_68802"
"5304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47343,"NEUTRAL CLEANER 64","ALCOHOL ETHOXYLATE","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47351,"GLISTEN","ETHYL ALCOHOL","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Chronic Health Hazard","",1,10,"onsite_storage_68802"
"5306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47353,"GLASS AND SURFACE CLEANER 61","NONE LISTED ON MSDS","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47355,"DISH BRITE","SODIUM DICHLOROCYANURATE, DIHYDRATE","200-499","500-999","POUNDS","PLASTIC BOTTLE, JUG, BUCKET","Acute Health Hazard","",1,10,"onsite_storage_68802"
"5308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",47358,"HEAVY DUTY CLEANER 65","ALCOHOL ETHOXYLATE","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",4822,"BOWL/DEODORANT/URINAL BLOCKS","PARADICHLOROBENZENE","500-999","1,000-4,999","POUNDS","BOX","Combustible Material","",1,10,"onsite_storage_68802"
"5310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",56414,"SE74 HAND CLEANER","SURFACTANT BLEND","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",57155,"COASTWIDE SNOW AND ICE MELTER","SODIUM CHLORIDE","5,000-9,999","10,000-49,999","POUNDS","BOX","Acute Health Hazard","Combustible Material",1,10,"onsite_storage_68802"
"5312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",57156,"PINE DC PLUS","DIDECYL DIMETHYL AMMONIUM CHLORIDE","500-999","500-999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Combustible Material","Corrosive Material",1,10,"onsite_storage_68802"
"5313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",57157,"83 WAX AND FINISH REMOVER","PHENYLMETHANOL","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","",1,10,"onsite_storage_68802"
"5314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",57160,"GREEN CERTIFIED FOAM SOAP","NONE LISTED ON MSDS","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",57161,"HOST DRY CARPET CLEANER","NONE LISTED ON MSDS","200-499","500-999","POUNDS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",58369,"82 WAX AND FINISH REMOVER","ETHANOLAMINE","200-499","500-999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","",1,10,"onsite_storage_68802"
"5317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",58370,"63 ODOR ELIMINATOR","C9-11 ALCOHOLS ETHOXYLATED 4-6EO","200-499","500-999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",58371,"DISHMATE FREE AND CLEAR","NONE LISTED ON MSDS","200-499","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",58372,"WHITE WINGS ULTRA LAUNDRY DETERGENT","SODIUM CHLORIDE","200-499","10,000-49,999","POUNDS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","",1,10,"onsite_storage_68802"
"5320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",7258,"CLEAN ALL","NONIONIC SURFACTANT","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",7456,"CLOROX BLEACH","SODIUM HYPOCHLORITE","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Acute Health Hazard","Oxidizers",1,10,"onsite_storage_68802"
"5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",7695,"COMET CLEANSER","TETRA SODIUM PYROPHOSPHATE","1,000-4,999","1,000-4,999","POUNDS","OTHER","Corrosive Material","Acute Health Hazard",1,10,"onsite_storage_68802"
"5323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",8274,"CREAM CLEANSER","N-ALKYL DIMETHYL BENZYL AMMONIUM CHLORID","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Pesticide","",1,10,"onsite_storage_68802"
"5324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",8805,"DEFOAM IT","ISOPROPYL ALCOHOL","500-999","500-999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10000 SW COMMERCE CIR, WILSONVILLE, OR 97070",NA,68802,"COASTWIDE LABORATORIES","JANITORIAL SUPPLY",423850,"SVC ESTABLISHMENT EQP & SUPPLIES WHSLE",0,"",9218,"DIAMOND","MODIFIED ACRYLIC POLYMERS","5,000-9,999","5,000-9,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,10,"onsite_storage_68802"
"5326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10775 SW BVTN HLSDLE HWY, BEAVERTON, OR 97005",NA,21874,"TARGET CORPORATION","RETAIL STORE",452112,"DISCOUNT DEPARTMENT STORES",0,"",11658,"FERTILIZER NPK","VARIOUS","200-499","500-999","POUNDS","BAG","Acute Health Hazard","",1,65,"onsite_storage_21874"
"5327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10775 SW BVTN HLSDLE HWY, BEAVERTON, OR 97005",NA,21874,"TARGET CORPORATION","RETAIL STORE",452112,"DISCOUNT DEPARTMENT STORES",0,"",31546,"WASTE AEROSOLS","VARIOUS","50-199","500-999","GALLONS","TOTEBIN","Flammable and Combustible Liquid","",1,65,"onsite_storage_21874"
"5328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10775 SW BVTN HLSDLE HWY, BEAVERTON, OR 97005",NA,21874,"TARGET CORPORATION","RETAIL STORE",452112,"DISCOUNT DEPARTMENT STORES",0,"",53575,"WASTE RETAIL PRODUCTS-FLAMMABLE","VARIOUS SOLVENTS","50-199","500-999","GALLONS","TOTEBIN","Flammable and Combustible Liquid","",1,65,"onsite_storage_21874"
"5329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3205 SE MINTER BRIDGE RD, HILLSBORO, OR 97123",NA,33826,"HILLSBORO LANDFILL-T V WASTE RECOVERY","SPECIAL PURPOSE LANDFILL",562212,"SOLID WASTE LANDFILL",0,"",30904,"USED OIL","LUBRCATING OILS USED","500-999","1,000-4,999","GALLONS","ABOVEGROUND TANK","Acute Health Hazard","Chronic Health Hazard",1,645,"onsite_storage_33826"
"5330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10189 SW AVERY ST, TUALATIN, OR 97062",NA,2122,"SURE POWER INC","ELECTRONIC MFG",336321,"VEHICULAR LIGHTING EQP MFG",0,"",26950,"SOLDER ALLOYS CONTAINING LEAD","LEAD","500-999","1,000-4,999","POUNDS","BOX","Chronic Health Hazard","",1,21,"onsite_storage_2122"
"5331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10189 SW AVERY ST, TUALATIN, OR 97062",NA,2122,"SURE POWER INC","ELECTRONIC MFG",336321,"VEHICULAR LIGHTING EQP MFG",0,"",26954,"SOLDER DROSS","LEAD","500-999","5,000-9,999","POUNDS","CAN","Acute Health Hazard","",1,21,"onsite_storage_2122"
"5332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10870 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",NA,22024,"FOLEXPORT INC","BOTTLE & DISTRIBUTE CLEANING CHEMICALS",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",12671,"FOLEX SPOT REMOVER CONCENTRATE","NONE LISTED ON SDS","1,000-4,999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Miscellaneous Hazardous Material","",1,72,"onsite_storage_22024"
"5333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10870 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",NA,22024,"FOLEXPORT INC","BOTTLE & DISTRIBUTE CLEANING CHEMICALS",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",12672,"FOLEX SPOT REMOVER","NONE LISTED ON SDS","5,000-9,999","50,000-99,999","GALLONS","TANK INSIDE BUILDING","Miscellaneous Hazardous Material","",1,72,"onsite_storage_22024"
"5334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10870 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",NA,22024,"FOLEXPORT INC","BOTTLE & DISTRIBUTE CLEANING CHEMICALS",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",2465,"AMMONIA HOUSEHOLD","AMMONIUM HYDROXIDE","500-999","1,000-4,999","GALLONS","PLASTIC BOTTLE, JUG, BUCKET","Corrosive Material","Acute Health Hazard",1,72,"onsite_storage_22024"
"5335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10870 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",NA,22024,"FOLEXPORT INC","BOTTLE & DISTRIBUTE CLEANING CHEMICALS",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",30023,"TRISODIUM PHOSPHATE","TRISODIUM PHOSPHATE","500-999","1,000-4,999","POUNDS","BAG","Acute Health Hazard","Corrosive Material",1,72,"onsite_storage_22024"
"5336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10870 SW TUALATIN SHRWD RD, TUALATIN, OR 97062",NA,22024,"FOLEXPORT INC","BOTTLE & DISTRIBUTE CLEANING CHEMICALS",424690,"OTHER CHEMICAL & ALLIED PRODUCTS WHSLE",0,"",52638,"FOLEX HARDWOOD FLOOR CLEANER","NONE LISTED ON MSDS","1,000-4,999","5,000-9,999","GALLONS","TANK INSIDE BUILDING","Miscellaneous Hazardous Material","",1,72,"onsite_storage_22024"
"5337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8600 SW HILLSBORO HWY, HILLSBORO, OR 97123",NA,33930,"ALOHA SANITARY SERVICE","SEPTIC TANK PUMPING & INSTALLATION",562991,"SEPTIC TANK & RELATED SVCS",0,"",14941,"HYDRATED LIME","CALCIUM HYDROXIDE","500-999","1,000-4,999","POUNDS","BAG","Corrosive Material","Acute Health Hazard",1,1052,"onsite_storage_33930"
"5338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11715 SW HILLSBORO HWY, HILLSBORO, OR 97123",NA,21893,"R & S NURSERY CO","NURSERY",111421,"NURSERY & TREE PROD",0,"",30766,"UREA","UREA","10,000-49,999","50,000-99,999","POUNDS","BAG","Reactive Material","",1,111,"onsite_storage_21893"
"5339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"215 SW ADAMS, HILLSBORO, OR 97123",NA,87633,"WASHINGTON COUNTY","CORRECTIONAL FACILITY",922190,"OTHER JUSTICE, PUBLIC ORDER, & SAFETY ACT",922140,"CORRECTIONAL INSTITUTIONS",12495,"FLOUR","WHEAT","1,000-4,999","1,000-4,999","POUNDS","BAG","Miscellaneous Hazardous Material","",1,451,"onsite_storage_87633"
"5340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21151 SW 115TH, TUALATIN, OR 97062",NA,69191,"ARDENT MILLS INNOVATIVE BAKERY RESOURCES","PRODUCTION OF BREAD PRODUCTS & WHSE & DISTRIBUTION",311812,"COMMERCIAL BAKERIES",484110,"GENERAL FREIGHT TRUCKING-LOCAL",12495,"FLOUR","WHEAT","50,000-99,999","100,000-249,999","POUNDS","TANK INSIDE BUILDING","Miscellaneous Hazardous Material","",1,426,"onsite_storage_69191"
"5341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14140 SW 72ND AVE STE 100, TIGARD, OR 97224",NA,6757,"POLY-CAST INC","INJECTION MOLDING",326199,"ALL OTHER PLASTICS PRODUCT MFG",0,"",20424,"NYLATRON GS","MOLYBDEEN (IV) SULFIDE","500-999","1,000-4,999","POUNDS","FIBER DRUM","Combustible Material","",1,217,"onsite_storage_6757"
